birth_year,birth_defect_name,sex,residence,birth_defect_count,live_births,prevalence_per_10k_live_births
2012,Cleft palate alone,All,"NYS excluding
NYC",80,120413,6.64
2012,Choanal atresia,All,"NYS excluding
NYC",27,120413,2.24
2012,Esophageal atresia/tracheoesophageal fistula,All,"NYS excluding
NYC",25,120413,2.08
2012,Rectal and large intestinal atresia/stenosis,All,"NYS excluding
NYC",50,120413,4.15
2012,Biliary atresia,All,"NYS excluding
NYC",13,120413,1.08
2012,Renal agenesis/hypoplasia,All,"NYS excluding
NYC",78,120413,6.48
2012,Bladder exstrophy,All,"NYS excluding
NYC",3,120413,0.25
2012,Gastroschisis,All,"NYS excluding
NYC",50,120413,4.15
2012,Omphalocele,All,"NYS excluding
NYC",21,120413,1.74
2012,Diaphragmatic hernia,All,"NYS excluding
NYC",47,120413,3.9
2012,Trisomy 13,All,"NYS excluding
NYC",7,120413,0.58
2012,Trisomy 21 (Down syndrome),All,"NYS excluding
NYC",171,120413,14.2
2012,Trisomy 18,All,"NYS excluding
NYC",13,120413,1.08
2012,Hypospadias,All,"NYS excluding
NYC",597,120413,49.58
2012,Turner syndrome,All,"NYS excluding
NYC",9,120413,0.75
2012,Deletion 22q11.2,All,"NYS excluding
NYC",16,120413,1.33
2012,Limb deficiencies (reduction defects),All,"NYS excluding
NYC",34,120413,2.82
2012,Craniosynostosis,All,"NYS excluding
NYC",91,120413,7.56
2012,Clubfoot,All,"NYS excluding
NYC",196,120413,16.28
2012,Congenital posterior urethral valves,All,"NYS excluding
NYC",15,120413,1.25
2012,Small intestinal atresia/stenosis,All,"NYS excluding
NYC",59,120413,4.9
2012,Cleft lip alone,All,"NYS excluding
NYC",31,120413,2.57
2012,Cleft lip with cleft palate,All,"NYS excluding
NYC",52,120413,4.32
2012,Single ventricle,All,"NYS excluding
NYC",15,120413,1.25
2012,Interrupted aortic arch,All,"NYS excluding
NYC",12,120413,1
2012,Double outlet right ventricle,All,"NYS excluding
NYC",41,120413,3.4
2012,Holoprosencephaly,All,"NYS excluding
NYC",8,120413,0.66
2013,Anencephalus,All,NYC,3,115994,0.26
2013,Spina bifida without anencephalus,All,NYC,28,115994,2.41
2013,Encephalocele,All,NYC,8,115994,0.69
2013,Anophthalmia/microphthalmia,All,NYC,14,115994,1.21
2013,Congenital cataract,All,NYC,30,115994,2.59
2013,Anotia/microtia,All,NYC,19,115994,1.64
2013,Common truncus (truncus arteriosus),All,NYC,6,115994,0.52
2013,Transposition of the great arteries (TGA),All,NYC,16,115994,1.38
2013,Dextro-transposition of great arteries (d-TGA),All,NYC,16,115994,1.38
2013,Tetralogy of Fallot,All,NYC,71,115994,6.12
2013,Ventricular septal defect,All,NYC,578,115994,49.83
2013,Atrial septal defect,All,NYC,873,115994,75.26
2013,"Atrioventricular septal defect (Endocardial
cushion defect)",All,NYC,68,115994,5.86
2013,Pulmonary valve atresia and stenosis,All,NYC,132,115994,11.38
2013,Pulmonary valve atresia,All,NYC,9,115994,0.78
2013,Tricuspid valve atresia and stenosis,All,NYC,10,115994,0.86
2013,Tricuspid valve atresia,All,NYC,3,115994,0.26
2013,Ebstein anomaly,All,NYC,9,115994,0.78
2013,Aortic valve stenosis,All,NYC,9,115994,0.78
2013,Hypoplastic left heart syndrome,All,NYC,20,115994,1.72
2013,Coarctation of the aorta,All,NYC,77,115994,6.64
2013,Total anomalous pulmonary venous connection,All,NYC,14,115994,1.21
2013,Cleft palate alone,All,NYC,57,115994,4.91
2013,Choanal atresia,All,NYC,24,115994,2.07
2013,Esophageal atresia/tracheoesophageal fistula,All,NYC,29,115994,2.5
2013,Rectal and large intestinal atresia/stenosis,All,NYC,47,115994,4.05
2013,Biliary atresia,All,NYC,8,115994,0.69
2013,Renal agenesis/hypoplasia,All,NYC,63,115994,5.43
2013,Bladder exstrophy,All,NYC,1,115994,0.09
2013,Gastroschisis,All,NYC,26,115994,2.24
2013,Omphalocele,All,NYC,10,115994,0.86
2013,Diaphragmatic hernia,All,NYC,30,115994,2.59
2013,Trisomy 13,All,NYC,8,115994,0.69
2013,Trisomy 21 (Down syndrome),All,NYC,135,115994,11.64
2013,Trisomy 18,All,NYC,23,115994,1.98
2013,Hypospadias,All,NYC,465,115994,40.09
2013,Turner syndrome,All,NYC,7,115994,0.6
2013,Deletion 22q11.2,All,NYC,21,115994,1.81
2013,Limb deficiencies (reduction defects),All,NYC,22,115994,1.9
2013,Craniosynostosis,All,NYC,94,115994,8.1
2013,Clubfoot,All,NYC,177,115994,15.26
2013,Congenital posterior urethral valves,All,NYC,14,115994,1.21
2013,Small intestinal atresia/stenosis,All,NYC,48,115994,4.14
2013,Cleft lip alone,All,NYC,20,115994,1.72
2013,Cleft lip with cleft palate,All,NYC,41,115994,3.53
2013,Single ventricle,All,NYC,6,115994,0.52
2013,Interrupted aortic arch,All,NYC,10,115994,0.86
2013,Double outlet right ventricle,All,NYC,37,115994,3.19
2013,Holoprosencephaly,All,NYC,8,115994,0.69
2013,Anencephalus,Male,All,4,120415,0.33
2013,Spina bifida without anencephalus,Male,All,31,120415,2.57
2013,Encephalocele,Male,All,10,120415,0.83
2013,Anophthalmia/microphthalmia,Male,All,17,120415,1.41
2013,Congenital cataract,Male,All,29,120415,2.41
2013,Anotia/microtia,Male,All,20,120415,1.66
2013,Common truncus (truncus arteriosus),Male,All,16,120415,1.33
2013,Transposition of the great arteries (TGA),Male,All,24,120415,1.99
2013,Dextro-transposition of great arteries (d-TGA),Male,All,23,120415,1.91
2013,Tetralogy of Fallot,Male,All,68,120415,5.65
2013,Ventricular septal defect,Male,All,516,120415,42.85
2013,Atrial septal defect,Male,All,703,120415,58.38
2013,"Atrioventricular septal defect (Endocardial
cushion defect)",Male,All,51,120415,4.24
2013,Pulmonary valve atresia and stenosis,Male,All,98,120415,8.14
2013,Pulmonary valve atresia,Male,All,9,120415,0.75
2013,Tricuspid valve atresia and stenosis,Male,All,14,120415,1.16
2013,Tricuspid valve atresia,Male,All,2,120415,0.17
2013,Ebstein anomaly,Male,All,10,120415,0.83
2013,Aortic valve stenosis,Male,All,20,120415,1.66
2013,Hypoplastic left heart syndrome,Male,All,28,120415,2.33
2013,Coarctation of the aorta,Male,All,93,120415,7.72
2013,Total anomalous pulmonary venous connection,Male,All,16,120415,1.33
2013,Cleft palate alone,Male,All,73,120415,6.06
2013,Choanal atresia,Male,All,21,120415,1.74
2013,Esophageal atresia/tracheoesophageal fistula,Male,All,33,120415,2.74
2013,Rectal and large intestinal atresia/stenosis,Male,All,60,120415,4.98
2013,Biliary atresia,Male,All,17,120415,1.41
2013,Renal agenesis/hypoplasia,Male,All,71,120415,5.9
2013,Bladder exstrophy,Male,All,2,120415,0.17
2013,Gastroschisis,Male,All,39,120415,3.24
2013,Omphalocele,Male,All,25,120415,2.08
2013,Diaphragmatic hernia,Male,All,37,120415,3.07
2013,Trisomy 13,Male,All,4,120415,0.33
2013,Trisomy 21 (Down syndrome),Male,All,157,120415,13.04
2013,Trisomy 18,Male,All,13,120415,1.08
2013,Hypospadias,Male,All,1100,120415,91.35
2013,Deletion 22q11.2,Male,All,25,120415,2.08
2013,Limb deficiencies (reduction defects),Male,All,34,120415,2.82
2013,Craniosynostosis,Male,All,125,120415,10.38
2013,Clubfoot,Male,All,217,120415,18.02
2013,Congenital posterior urethral valves,Male,All,26,120415,2.16
2013,Small intestinal atresia/stenosis,Male,All,51,120415,4.24
2013,Cleft lip alone,Male,All,44,120415,3.65
2013,Cleft lip with cleft palate,Male,All,67,120415,5.56
2013,Single ventricle,Male,All,9,120415,0.75
2013,Interrupted aortic arch,Male,All,11,120415,0.91
2013,Double outlet right ventricle,Male,All,32,120415,2.66
2013,Holoprosencephaly,Male,All,7,120415,0.58
2013,Anencephalus,Female,All,11,114858,0.96
2013,Spina bifida without anencephalus,Female,All,28,114858,2.44
2013,Encephalocele,Female,All,11,114858,0.96
2013,Anophthalmia/microphthalmia,Female,All,15,114858,1.31
2013,Congenital cataract,Female,All,31,114858,2.7
2013,Anotia/microtia,Female,All,13,114858,1.13
2013,Common truncus (truncus arteriosus),Female,All,6,114858,0.52
2013,Transposition of the great arteries (TGA),Female,All,14,114858,1.22
2013,Dextro-transposition of great arteries (d-TGA),Female,All,13,114858,1.13
2013,Tetralogy of Fallot,Female,All,69,114858,6.01
2013,Ventricular septal defect,Female,All,631,114858,54.94
2013,Atrial septal defect,Female,All,686,114858,59.73
2013,"Atrioventricular septal defect (Endocardial
cushion defect)",Female,All,63,114858,5.49
2013,Pulmonary valve atresia and stenosis,Female,All,129,114858,11.23
2013,Pulmonary valve atresia,Female,All,5,114858,0.44
2013,Tricuspid valve atresia and stenosis,Female,All,16,114858,1.39
2013,Tricuspid valve atresia,Female,All,9,114858,0.78
2013,Ebstein anomaly,Female,All,4,114858,0.35
2013,Aortic valve stenosis,Female,All,9,114858,0.78
2013,Hypoplastic left heart syndrome,Female,All,17,114858,1.48
2013,Coarctation of the aorta,Female,All,48,114858,4.18
2013,Total anomalous pulmonary venous connection,Female,All,9,114858,0.78
2013,Cleft palate alone,Female,All,75,114858,6.53
2013,Choanal atresia,Female,All,21,114858,1.83
2013,Esophageal atresia/tracheoesophageal fistula,Female,All,23,114858,2
2013,Rectal and large intestinal atresia/stenosis,Female,All,37,114858,3.22
2013,Biliary atresia,Female,All,15,114858,1.31
2013,Renal agenesis/hypoplasia,Female,All,50,114858,4.35
2013,Bladder exstrophy,Female,All,2,114858,0.17
2013,Gastroschisis,Female,All,35,114858,3.05
2013,Omphalocele,Female,All,12,114858,1.04
2013,Diaphragmatic hernia,Female,All,23,114858,2
2013,Trisomy 13,Female,All,8,114858,0.7
2013,Trisomy 21 (Down syndrome),Female,All,135,114858,11.75
2013,Trisomy 18,Female,All,27,114858,2.35
2013,Turner syndrome,Female,All,16,114858,1.39
2013,Deletion 22q11.2,Female,All,20,114858,1.74
2013,Limb deficiencies (reduction defects),Female,All,38,114858,3.31
2013,Craniosynostosis,Female,All,59,114858,5.14
2013,Clubfoot,Female,All,151,114858,13.15
2013,Cloacal exstrophy,Female,All,1,114858,0.09
2013,Small intestinal atresia/stenosis,Female,All,58,114858,5.05
2013,Cleft lip alone,Female,All,20,114858,1.74
2013,Cleft lip with cleft palate,Female,All,36,114858,3.13
2013,Single ventricle,Female,All,7,114858,0.61
2013,Interrupted aortic arch,Female,All,9,114858,0.78
2013,Double outlet right ventricle,Female,All,32,114858,2.79
2013,Holoprosencephaly,Female,All,9,114858,0.78
2013,Anencephalus,All,All,15,235274,0.64
2013,Spina bifida without anencephalus,All,All,59,235274,2.51
2013,Encephalocele,All,All,21,235274,0.89
2013,Anophthalmia/microphthalmia,All,All,32,235274,1.36
2013,Congenital cataract,All,All,60,235274,2.55
2013,Anotia/microtia,All,All,33,235274,1.4
2013,Common truncus (truncus arteriosus),All,All,22,235274,0.94
2013,Transposition of the great arteries (TGA),All,All,38,235274,1.62
2013,Dextro-transposition of great arteries (d-TGA),All,All,36,235274,1.53
2013,Tetralogy of Fallot,All,All,137,235274,5.82
2013,Ventricular septal defect,All,All,1147,235274,48.75
2013,Atrial septal defect,All,All,1389,235274,59.04
2013,"Atrioventricular septal defect (Endocardial
cushion defect)",All,All,114,235274,4.85
2013,Pulmonary valve atresia and stenosis,All,All,227,235274,9.65
2013,Pulmonary valve atresia,All,All,14,235274,0.6
2013,Tricuspid valve atresia and stenosis,All,All,30,235274,1.28
2013,Tricuspid valve atresia,All,All,11,235274,0.47
2013,Ebstein anomaly,All,All,14,235274,0.6
2013,Aortic valve stenosis,All,All,29,235274,1.23
2013,Hypoplastic left heart syndrome,All,All,45,235274,1.91
2013,Coarctation of the aorta,All,All,141,235274,5.99
2013,Total anomalous pulmonary venous connection,All,All,25,235274,1.06
2013,Cleft palate alone,All,All,148,235274,6.29
2013,Choanal atresia,All,All,42,235274,1.79
2013,Esophageal atresia/tracheoesophageal fistula,All,All,56,235274,2.38
2013,Rectal and large intestinal atresia/stenosis,All,All,97,235274,4.12
2013,Biliary atresia,All,All,32,235274,1.36
2013,Renal agenesis/hypoplasia,All,All,121,235274,5.14
2013,Bladder exstrophy,All,All,4,235274,0.17
2013,Gastroschisis,All,All,74,235274,3.15
2013,Omphalocele,All,All,37,235274,1.57
2013,Diaphragmatic hernia,All,All,60,235274,2.55
2013,Trisomy 13,All,All,12,235274,0.51
2013,Trisomy 21 (Down syndrome),All,All,292,235274,12.41
2013,Trisomy 18,All,All,40,235274,1.7
2013,Hypospadias,All,All,1100,235274,46.75
2013,Turner syndrome,All,All,16,235274,0.68
2013,Deletion 22q11.2,All,All,45,235274,1.91
2013,Limb deficiencies (reduction defects),All,All,72,235274,3.06
2013,Craniosynostosis,All,All,184,235274,7.82
2013,Clubfoot,All,All,368,235274,15.64
2013,Congenital posterior urethral valves,All,All,26,235274,1.11
2013,Cloacal exstrophy,All,All,1,235274,0.04
2013,Small intestinal atresia/stenosis,All,All,109,235274,4.63
2013,Cleft lip alone,All,All,64,235274,2.72
2013,Cleft lip with cleft palate,All,All,103,235274,4.38
2013,Single ventricle,All,All,16,235274,0.68
2013,Interrupted aortic arch,All,All,20,235274,0.85
2013,Double outlet right ventricle,All,All,64,235274,2.72
2013,Holoprosencephaly,All,All,16,235274,0.68
2013,Anencephalus,All,"NYS excluding
NYC",12,119280,1.01
2013,Spina bifida without anencephalus,All,"NYS excluding
NYC",31,119280,2.6
2013,Encephalocele,All,"NYS excluding
NYC",13,119280,1.09
2013,Anophthalmia/microphthalmia,All,"NYS excluding
NYC",18,119280,1.51
2013,Congenital cataract,All,"NYS excluding
NYC",30,119280,2.52
2013,Anotia/microtia,All,"NYS excluding
NYC",14,119280,1.17
2013,Common truncus (truncus arteriosus),All,"NYS excluding
NYC",16,119280,1.34
2013,Transposition of the great arteries (TGA),All,"NYS excluding
NYC",22,119280,1.84
2013,Dextro-transposition of great arteries (d-TGA),All,"NYS excluding
NYC",20,119280,1.68
2013,Tetralogy of Fallot,All,"NYS excluding
NYC",66,119280,5.53
2013,Ventricular septal defect,All,"NYS excluding
NYC",569,119280,47.7
2013,Atrial septal defect,All,"NYS excluding
NYC",516,119280,43.26
2013,"Atrioventricular septal defect (Endocardial
cushion defect)",All,"NYS excluding
NYC",46,119280,3.86
2013,Pulmonary valve atresia and stenosis,All,"NYS excluding
NYC",95,119280,7.96
2013,Pulmonary valve atresia,All,"NYS excluding
NYC",5,119280,0.42
2013,Tricuspid valve atresia and stenosis,All,"NYS excluding
NYC",20,119280,1.68
2013,Tricuspid valve atresia,All,"NYS excluding
NYC",8,119280,0.67
2013,Ebstein anomaly,All,"NYS excluding
NYC",5,119280,0.42
2013,Aortic valve stenosis,All,"NYS excluding
NYC",20,119280,1.68
2013,Hypoplastic left heart syndrome,All,"NYS excluding
NYC",25,119280,2.1
2013,Coarctation of the aorta,All,"NYS excluding
NYC",64,119280,5.37
2013,Total anomalous pulmonary venous connection,All,"NYS excluding
NYC",11,119280,0.92
2013,Cleft palate alone,All,"NYS excluding
NYC",91,119280,7.63
2013,Choanal atresia,All,"NYS excluding
NYC",18,119280,1.51
2013,Esophageal atresia/tracheoesophageal fistula,All,"NYS excluding
NYC",27,119280,2.26
2013,Rectal and large intestinal atresia/stenosis,All,"NYS excluding
NYC",50,119280,4.19
2013,Biliary atresia,All,"NYS excluding
NYC",24,119280,2.01
2013,Renal agenesis/hypoplasia,All,"NYS excluding
NYC",58,119280,4.86
2013,Bladder exstrophy,All,"NYS excluding
NYC",3,119280,0.25
2013,Gastroschisis,All,"NYS excluding
NYC",48,119280,4.02
2013,Omphalocele,All,"NYS excluding
NYC",27,119280,2.26
2013,Diaphragmatic hernia,All,"NYS excluding
NYC",30,119280,2.52
2013,Trisomy 13,All,"NYS excluding
NYC",4,119280,0.34
2013,Trisomy 21 (Down syndrome),All,"NYS excluding
NYC",157,119280,13.16
2013,Trisomy 18,All,"NYS excluding
NYC",17,119280,1.43
2013,Hypospadias,All,"NYS excluding
NYC",637,119280,53.4
2013,Turner syndrome,All,"NYS excluding
NYC",10,119280,0.84
2013,Deletion 22q11.2,All,"NYS excluding
NYC",24,119280,2.01
2013,Limb deficiencies (reduction defects),All,"NYS excluding
NYC",50,119280,4.19
2013,Craniosynostosis,All,"NYS excluding
NYC",90,119280,7.55
2013,Clubfoot,All,"NYS excluding
NYC",191,119280,16.01
2013,Congenital posterior urethral valves,All,"NYS excluding
NYC",15,119280,1.26
2013,Cloacal exstrophy,All,"NYS excluding
NYC",1,119280,0.08
2013,Small intestinal atresia/stenosis,All,"NYS excluding
NYC",61,119280,5.11
2013,Cleft lip alone,All,"NYS excluding
NYC",44,119280,3.69
2013,Cleft lip with cleft palate,All,"NYS excluding
NYC",62,119280,5.2
2013,Single ventricle,All,"NYS excluding
NYC",10,119280,0.84
2013,Interrupted aortic arch,All,"NYS excluding
NYC",10,119280,0.84
2013,Double outlet right ventricle,All,"NYS excluding
NYC",27,119280,2.26
2013,Holoprosencephaly,All,"NYS excluding
NYC",8,119280,0.67
2014,Anencephalus,All,NYC,3,117099,0.26
2014,Spina bifida without anencephalus,All,NYC,11,117099,0.94
2014,Encephalocele,All,NYC,12,117099,1.02
2014,Anophthalmia/microphthalmia,All,NYC,14,117099,1.2
2014,Congenital cataract,All,NYC,32,117099,2.73
2014,Anotia/microtia,All,NYC,19,117099,1.62
2014,Common truncus (truncus arteriosus),All,NYC,6,117099,0.51
2014,Transposition of the great arteries (TGA),All,NYC,24,117099,2.05
2014,Dextro-transposition of great arteries (d-TGA),All,NYC,22,117099,1.88
2014,Tetralogy of Fallot,All,NYC,72,117099,6.15
2014,Ventricular septal defect,All,NYC,528,117099,45.09
2014,Atrial septal defect,All,NYC,804,117099,68.66
2014,"Atrioventricular septal defect (Endocardial
cushion defect)",All,NYC,61,117099,5.21
2014,Pulmonary valve atresia and stenosis,All,NYC,97,117099,8.28
2014,Pulmonary valve atresia,All,NYC,10,117099,0.85
2014,Tricuspid valve atresia and stenosis,All,NYC,10,117099,0.85
2014,Tricuspid valve atresia,All,NYC,3,117099,0.26
2014,Ebstein anomaly,All,NYC,9,117099,0.77
2014,Aortic valve stenosis,All,NYC,15,117099,1.28
2014,Hypoplastic left heart syndrome,All,NYC,32,117099,2.73
2014,Coarctation of the aorta,All,NYC,76,117099,6.49
2014,Total anomalous pulmonary venous connection,All,NYC,13,117099,1.11
2014,Cleft palate alone,All,NYC,57,117099,4.87
2014,Choanal atresia,All,NYC,31,117099,2.65
2014,Esophageal atresia/tracheoesophageal fistula,All,NYC,25,117099,2.13
2014,Rectal and large intestinal atresia/stenosis,All,NYC,47,117099,4.01
2014,Biliary atresia,All,NYC,17,117099,1.45
2014,Renal agenesis/hypoplasia,All,NYC,61,117099,5.21
2014,Gastroschisis,All,NYC,16,117099,1.37
2014,Omphalocele,All,NYC,3,117099,0.26
2014,Diaphragmatic hernia,All,NYC,18,117099,1.54
2014,Trisomy 13,All,NYC,8,117099,0.68
2014,Trisomy 21 (Down syndrome),All,NYC,138,117099,11.78
2014,Trisomy 18,All,NYC,10,117099,0.85
2014,Hypospadias,All,NYC,485,117099,41.42
2014,Turner syndrome,All,NYC,10,117099,0.85
2014,Deletion 22q11.2,All,NYC,14,117099,1.2
2014,Limb deficiencies (reduction defects),All,NYC,30,117099,2.56
2014,Craniosynostosis,All,NYC,92,117099,7.86
2014,Clubfoot,All,NYC,151,117099,12.9
2014,Congenital posterior urethral valves,All,NYC,9,117099,0.77
2014,Small intestinal atresia/stenosis,All,NYC,52,117099,4.44
2014,Cleft lip alone,All,NYC,22,117099,1.88
2014,Cleft lip with cleft palate,All,NYC,50,117099,4.27
2014,Single ventricle,All,NYC,11,117099,0.94
2014,Interrupted aortic arch,All,NYC,9,117099,0.77
2014,Double outlet right ventricle,All,NYC,18,117099,1.54
2014,Holoprosencephaly,All,NYC,5,117099,0.43
2014,Anencephalus,Male,All,3,121169,0.25
2014,Spina bifida without anencephalus,Male,All,29,121169,2.39
2014,Encephalocele,Male,All,11,121169,0.91
2014,Anophthalmia/microphthalmia,Male,All,17,121169,1.4
2014,Congenital cataract,Male,All,31,121169,2.56
2014,Anotia/microtia,Male,All,24,121169,1.98
2014,Common truncus (truncus arteriosus),Male,All,4,121169,0.33
2014,Transposition of the great arteries (TGA),Male,All,30,121169,2.48
2014,Dextro-transposition of great arteries (d-TGA),Male,All,28,121169,2.31
2014,Tetralogy of Fallot,Male,All,73,121169,6.02
2014,Ventricular septal defect,Male,All,479,121169,39.53
2014,Atrial septal defect,Male,All,760,121169,62.72
2014,"Atrioventricular septal defect (Endocardial
cushion defect)",Male,All,60,121169,4.95
2014,Pulmonary valve atresia and stenosis,Male,All,68,121169,5.61
2014,Pulmonary valve atresia,Male,All,8,121169,0.66
2014,Tricuspid valve atresia and stenosis,Male,All,13,121169,1.07
2014,Tricuspid valve atresia,Male,All,2,121169,0.17
2014,Ebstein anomaly,Male,All,7,121169,0.58
2014,Aortic valve stenosis,Male,All,17,121169,1.4
2014,Hypoplastic left heart syndrome,Male,All,38,121169,3.14
2014,Coarctation of the aorta,Male,All,94,121169,7.76
2014,Total anomalous pulmonary venous connection,Male,All,16,121169,1.32
2014,Cleft palate alone,Male,All,61,121169,5.03
2014,Choanal atresia,Male,All,20,121169,1.65
2014,Esophageal atresia/tracheoesophageal fistula,Male,All,32,121169,2.64
2014,Rectal and large intestinal atresia/stenosis,Male,All,56,121169,4.62
2014,Biliary atresia,Male,All,18,121169,1.49
2014,Renal agenesis/hypoplasia,Male,All,85,121169,7.01
2014,Bladder exstrophy,Male,All,3,121169,0.25
2014,Gastroschisis,Male,All,31,121169,2.56
2014,Omphalocele,Male,All,12,121169,0.99
2014,Diaphragmatic hernia,Male,All,31,121169,2.56
2014,Trisomy 13,Male,All,9,121169,0.74
2014,Trisomy 21 (Down syndrome),Male,All,169,121169,13.95
2014,Trisomy 18,Male,All,9,121169,0.74
2014,Hypospadias,Male,All,1146,121169,94.58
2014,Deletion 22q11.2,Male,All,19,121169,1.57
2014,Limb deficiencies (reduction defects),Male,All,26,121169,2.15
2014,Craniosynostosis,Male,All,128,121169,10.56
2014,Clubfoot,Male,All,216,121169,17.83
2014,Congenital posterior urethral valves,Male,All,23,121169,1.9
2014,Cloacal exstrophy,Male,All,1,121169,0.08
2014,Small intestinal atresia/stenosis,Male,All,46,121169,3.8
2014,Cleft lip alone,Male,All,38,121169,3.14
2014,Cleft lip with cleft palate,Male,All,77,121169,6.35
2014,Single ventricle,Male,All,7,121169,0.58
2014,Interrupted aortic arch,Male,All,8,121169,0.66
2014,Double outlet right ventricle,Male,All,32,121169,2.64
2014,Holoprosencephaly,Male,All,4,121169,0.33
2014,Anencephalus,Female,All,7,116829,0.6
2014,Spina bifida without anencephalus,Female,All,22,116829,1.88
2014,Encephalocele,Female,All,13,116829,1.11
2014,Anophthalmia/microphthalmia,Female,All,13,116829,1.11
2014,Congenital cataract,Female,All,21,116829,1.8
2014,Anotia/microtia,Female,All,20,116829,1.71
2014,Common truncus (truncus arteriosus),Female,All,9,116829,0.77
2014,Transposition of the great arteries (TGA),Female,All,14,116829,1.2
2014,Dextro-transposition of great arteries (d-TGA),Female,All,11,116829,0.94
2014,Tetralogy of Fallot,Female,All,80,116829,6.85
2014,Ventricular septal defect,Female,All,607,116829,51.96
2014,Atrial septal defect,Female,All,662,116829,56.66
2014,"Atrioventricular septal defect (Endocardial
cushion defect)",Female,All,49,116829,4.19
2014,Pulmonary valve atresia and stenosis,Female,All,108,116829,9.24
2014,Pulmonary valve atresia,Female,All,12,116829,1.03
2014,Tricuspid valve atresia and stenosis,Female,All,11,116829,0.94
2014,Tricuspid valve atresia,Female,All,6,116829,0.51
2014,Ebstein anomaly,Female,All,6,116829,0.51
2014,Aortic valve stenosis,Female,All,9,116829,0.77
2014,Hypoplastic left heart syndrome,Female,All,30,116829,2.57
2014,Coarctation of the aorta,Female,All,53,116829,4.54
2014,Total anomalous pulmonary venous connection,Female,All,16,116829,1.37
2014,Cleft palate alone,Female,All,89,116829,7.62
2014,Choanal atresia,Female,All,31,116829,2.65
2014,Esophageal atresia/tracheoesophageal fistula,Female,All,27,116829,2.31
2014,Rectal and large intestinal atresia/stenosis,Female,All,39,116829,3.34
2014,Biliary atresia,Female,All,14,116829,1.2
2014,Renal agenesis/hypoplasia,Female,All,50,116829,4.28
2014,Bladder exstrophy,Female,All,1,116829,0.09
2014,Gastroschisis,Female,All,21,116829,1.8
2014,Omphalocele,Female,All,11,116829,0.94
2014,Diaphragmatic hernia,Female,All,16,116829,1.37
2014,Trisomy 13,Female,All,6,116829,0.51
2014,Trisomy 21 (Down syndrome),Female,All,132,116829,11.3
2014,Trisomy 18,Female,All,18,116829,1.54
2014,Turner syndrome,Female,All,24,116829,2.05
2014,Deletion 22q11.2,Female,All,21,116829,1.8
2014,Limb deficiencies (reduction defects),Female,All,40,116829,3.42
2014,Craniosynostosis,Female,All,52,116829,4.45
2014,Clubfoot,Female,All,149,116829,12.75
2014,Cloacal exstrophy,Female,All,1,116829,0.09
2014,Small intestinal atresia/stenosis,Female,All,52,116829,4.45
2014,Cleft lip alone,Female,All,24,116829,2.05
2014,Cleft lip with cleft palate,Female,All,38,116829,3.25
2014,Single ventricle,Female,All,12,116829,1.03
2014,Interrupted aortic arch,Female,All,13,116829,1.11
2014,Double outlet right ventricle,Female,All,17,116829,1.46
2014,Holoprosencephaly,Female,All,5,116829,0.43
2014,Anencephalus,All,All,10,238000,0.42
2014,Spina bifida without anencephalus,All,All,51,238000,2.14
2014,Encephalocele,All,All,24,238000,1.01
2014,Anophthalmia/microphthalmia,All,All,30,238000,1.26
2014,Congenital cataract,All,All,52,238000,2.18
2014,Anotia/microtia,All,All,44,238000,1.85
2014,Common truncus (truncus arteriosus),All,All,13,238000,0.55
2014,Transposition of the great arteries (TGA),All,All,44,238000,1.85
2014,Dextro-transposition of great arteries (d-TGA),All,All,39,238000,1.64
2014,Tetralogy of Fallot,All,All,153,238000,6.43
2014,Ventricular septal defect,All,All,1086,238000,45.63
2014,Atrial septal defect,All,All,1422,238000,59.75
2014,"Atrioventricular septal defect (Endocardial
cushion defect)",All,All,109,238000,4.58
2014,Pulmonary valve atresia and stenosis,All,All,176,238000,7.39
2014,Pulmonary valve atresia,All,All,20,238000,0.84
2014,Tricuspid valve atresia and stenosis,All,All,24,238000,1.01
2014,Tricuspid valve atresia,All,All,8,238000,0.34
2014,Ebstein anomaly,All,All,13,238000,0.55
2014,Aortic valve stenosis,All,All,26,238000,1.09
2014,Hypoplastic left heart syndrome,All,All,68,238000,2.86
2014,Coarctation of the aorta,All,All,147,238000,6.18
2014,Total anomalous pulmonary venous connection,All,All,32,238000,1.34
2014,Cleft palate alone,All,All,150,238000,6.3
2014,Choanal atresia,All,All,51,238000,2.14
2014,Esophageal atresia/tracheoesophageal fistula,All,All,59,238000,2.48
2014,Rectal and large intestinal atresia/stenosis,All,All,95,238000,3.99
2014,Biliary atresia,All,All,32,238000,1.34
2014,Renal agenesis/hypoplasia,All,All,135,238000,5.67
2014,Bladder exstrophy,All,All,4,238000,0.17
2014,Gastroschisis,All,All,52,238000,2.18
2014,Omphalocele,All,All,23,238000,0.97
2014,Diaphragmatic hernia,All,All,47,238000,1.97
2014,Trisomy 13,All,All,15,238000,0.63
2014,Trisomy 21 (Down syndrome),All,All,301,238000,12.65
2014,Trisomy 18,All,All,27,238000,1.13
2014,Hypospadias,All,All,1146,238000,48.15
2014,Turner syndrome,All,All,24,238000,1.01
2014,Deletion 22q11.2,All,All,40,238000,1.68
2014,Limb deficiencies (reduction defects),All,All,66,238000,2.77
2014,Craniosynostosis,All,All,180,238000,7.56
2014,Clubfoot,All,All,365,238000,15.34
2014,Congenital posterior urethral valves,All,All,23,238000,0.97
